brand,worth,worth_lo,worth_hi,n_lists
NordicTrack,0.975900,0.944459,0.989698,60
ProForm,0.023224,0.010102,0.050796,60
"Life Fitness",0.000533,0.000104,0.002923,60
"Sole Fitness",0.000105,0.000011,0.000701,60
"Horizon Fitness",0.000062,0.000007,0.000354,60
Precor,0.000062,0.000007,0.000339,60
Technogym,0.000048,0.000000,0.000585,60
Bowflex,0.000032,0.000002,0.000186,60
Landice,0.000015,0.000000,0.000024,60
"Matrix Fitness",0.000014,0.000000,0.000158,60
Peloton,0.000005,0.000000,0.000073,60
