brand,worth,worth_lo,worth_hi,n_lists
Wilson,0.977489,0.928601,0.992636,60
Head,0.019694,0.006024,0.058218,60
Babolat,0.001557,0.000220,0.005441,60
Yonex,0.001078,0.000188,0.003253,60
Volkl,0.000160,0.000000,0.000360,60
Dunlop,0.000008,0.000002,0.000029,60
Tecnifibre,0.000008,0.000001,0.000025,60
Prince,0.000005,0.000001,0.000017,60
