brand,worth,worth_lo,worth_hi,n_lists
HOKA,0.572991,0.071279,0.932574,40
Hoka,0.398047,0.056208,0.920035,40
Brooks,0.025659,0.003059,0.056936,40
ASICS,0.001029,0.000038,0.004301,40
NIKE,0.000961,0.000000,0.002811,40
Asics,0.000575,0.000000,0.002823,40
"New Balance",0.000337,0.000011,0.001235,40
Nike,0.000281,0.000009,0.001446,40
Saucony,0.000062,0.000001,0.000270,40
Adidas,0.000058,0.000000,0.000155,40
